system:index,avg_rad,.geo
129_0,0.15774077,"{""geodesic"":false,""type"":""Point"",""coordinates"":[87.79909008163173,30.351827662188335]}"
130_0,0.16037987,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.63415024690369,34.78052201289758]}"
131_0,0.1154737,"{""geodesic"":false,""type"":""Point"",""coordinates"":[69.8507507049237,29.332239814712675]}"
132_0,0.29598013,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.01356660294282,27.495185058688257]}"
133_0,0.061403807,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.61881027284589,18.79050995557009]}"
134_0,1.4810807,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.99110872083983,16.54023016885069]}"
135_0,0.22325511,"{""geodesic"":false,""type"":""Point"",""coordinates"":[95.63689093557456,21.08570550649547]}"
136_0,0.05958551,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.3226099320892,18.09880718679806]}"
137_0,0.1415428,"{""geodesic"":false,""type"":""Point"",""coordinates"":[68.8895533509158,33.5992374142804]}"
138_0,0.28854308,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.88530547749795,20.007727165552044]}"
139_0,0.15410458,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.27320259146262,34.48856954555873]}"
140_0,0.05341125,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.21805518158138,12.753831246286907]}"
141_0,0.17949232,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.34756479986031,32.67846424805789]}"
142_0,0.081096955,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.48605757098042,9.12463749844404]}"
143_0,0.28035846,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.02254975578401,18.871358331140847]}"
144_0,0.20911537,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.89766105988214,26.52500455183917]}"
145_0,0.4381673,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.67507682960473,29.731990116145862]}"
146_0,0.28033045,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.3617856270405,24.589135114561604]}"
147_0,0.075663336,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.59946612837297,9.129129074864638]}"
148_0,0.19345742,"{""geodesic"":false,""type"":""Point"",""coordinates"":[93.56627420567906,29.529869177218973]}"
149_0,0.18363672,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.5489396408688,33.38813332251232]}"
150_0,0.1485959,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.49990534920143,11.842041232905594]}"
151_0,0.1076093,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.9975948880129,16.800741601245353]}"
152_0,0.08913652,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.65660812900667,8.199372755800933]}"
153_0,0.06176304,"{""geodesic"":false,""type"":""Point"",""coordinates"":[68.9120112330188,9.439047847885872]}"
154_0,0.1950682,"{""geodesic"":false,""type"":""Point"",""coordinates"":[81.51537466921569,36.70291672091335]}"
155_0,0.15146832,"{""geodesic"":false,""type"":""Point"",""coordinates"":[91.12734820929457,33.12762189011765]}"
156_0,0.1969995,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.92535661632412,21.826815615894073]}"
157_0,0.16023423,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.00695108981328,28.82020010276455]}"
158_0,0.07324923,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.70189694217186,9.569303564083203]}"
159_0,0.09002669,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.76477901206022,11.13237215845117]}"
160_0,0.046443596,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.10002570181177,13.432059285797147]}"
161_0,0.056496523,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.64799802512468,7.485212104925913]}"
162_0,0.15830359,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.95318151872257,14.752582753452842]}"
163_0,0.11617878,"{""geodesic"":false,""type"":""Point"",""coordinates"":[93.82229406165312,24.2208258480726]}"
164_0,0.20569114,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.6060816415025,32.22930660599813]}"
165_0,0.1353864,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.13271522959002,28.9145232075971]}"
